age,ageGroup,area,notInEdu,notInEmp,notInTra,neet,notInEduNotEnr,eduBarrier,workBarrier,trainBarrier,weights
47,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDGIJ,H,0.806308
23,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,M,,H,0.806308
52,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.806308
28,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,E,BDEFHI,G,0.806308
49,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,BEGH,HL,0.806308
19,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,X,L,0.806308
37,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,BE,BH,0.806308
36,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,BE,AHL,0.806308
31,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,BE,D,0.806308
16,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,,GK,0.806308
53,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,BGH,0.806308
19,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,AE,A,G,0.806308
50,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,BE,K,0.821918
44,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,K,0.821918
26,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,DH,,HK,0.821918
36,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHIJ,G,0.821918
22,15-24,Rural,TRUE,TRUE,TRUE,TRUE,NA,,ACDEFHI,B,0.821918
38,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHIJ,B,0.821918
45,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,BH,0.821918
17,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,J,,B,0.821918
56,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.821918
38,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,DEIJ,G,0.821918
36,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,BE,BH,0.821918
28,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,P,BFGH,A,0.821918
48,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,BE,H,0.821918
38,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,BE,HL,0.821918
42,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,CGH,0.821918
37,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,CHK,0.821918
37,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,B,H,0.821918
40,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,BHL,0.821918
43,25-64,Rural,TRUE,FALSE,TRUE,FALSE,NA,,,K,1.039143
55,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,HK,1.039143
28,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,ADM,,B,1.039143
27,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,BM,ABCDEFHI,ABI,1.039143
21,15-24,Rural,TRUE,NA,TRUE,NA,NA,,BCDEF,B,1.039143
17,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,M,ABCDEHI,B,1.039143
20,15-24,Rural,TRUE,NA,TRUE,NA,TRUE,J,,BHL,1.039143
20,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,E,,L,1.039143
44,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,H,1.039143
26,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,D,ABDEFGHI,L,1.039143
23,15-24,Rural,TRUE,NA,TRUE,NA,TRUE,DM,BE,BGHK,1.039143
52,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,BCE,BH,1.039143
43,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,BE,BFHI,1.039143
20,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,B,L,1.039143
47,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,BE,BH,1.039143
56,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,E,HKL,1.039143
18,15-24,Rural,TRUE,NA,TRUE,NA,TRUE,J,,AB,1.039143
19,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,EF,BK,1.039143
22,15-24,Rural,TRUE,NA,TRUE,NA,TRUE,ABM,,GI,1.062569
26,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,MQ,,BFHI,1.062569
43,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,B,HIL,1.062569
29,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,BI,ABCDEFGHI,GI,1.062569
28,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,ABLMR,BCDEFGHI,ABGHIL,1.062569
52,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,BCDEGHI,GH,1.062569
36,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,E,BH,1.062569
20,15-24,Rural,TRUE,NA,TRUE,NA,TRUE,EM,BDEFGIJ,BH,1.062569
33,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,BDEI,BH,1.062569
36,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABE,HL,1.062569
43,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,GH,1.062569
30,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,E,BHL,1.062569
31,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,H,1.062569
18,15-24,Rural,TRUE,NA,TRUE,NA,TRUE,DEM,EH,GHL,1.062569
29,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,M,,G,1.062569
43,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,EFH,FH,1.013632
15,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,E,K,1.013632
50,25-64,Rural,TRUE,TRUE,TRUE,TRUE,NA,,,HK,1.013632
30,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,K,1.013632
54,25-64,Rural,TRUE,NA,TRUE,NA,NA,,DEFGHI,FH,1.013632
50,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,FGHI,BH,1.013632
42,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,DEFHI,G,1.013632
31,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,GH,L,1.013632
43,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,HIJ,L,1.013632
38,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,1.013632
42,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABDEI,H,1.013632
33,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,E,BH,1.013632
36,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,BE,GH,1.013632
45,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,BE,BHL,1.013632
21,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,,GL,1.013632
54,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,BH,1.013632
55,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,BH,1.013632
32,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,BHL,1.013632
61,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,K,0.708073
27,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,D,,B,0.708073
40,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,BH,0.708073
16,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,,K,0.708073
36,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,DEFHI,B,0.708073
23,15-24,Rural,TRUE,NA,TRUE,NA,TRUE,B,DIJ,I,0.708073
33,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,DI,BG,0.708073
22,15-24,Rural,TRUE,NA,TRUE,NA,NA,,BCDHI,BHL,0.708073
34,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.708073
39,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,H,0.708073
35,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.708073
40,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,DEFGHIJ,H,0.708073
22,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,M,BE,BI,0.708073
51,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,BE,BH,0.708073
31,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,BE,BH,0.708073
50,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,FHL,0.708073
17,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,,L,0.708073
34,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,L,0.708073
30,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,E,FHL,0.708073
52,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,K,0.683648
25,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,D,,K,0.683648
43,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,K,0.683648
28,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,P,,K,0.683648
35,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,DEFGHI,BHL,0.683648
33,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDFGHI,HL,0.683648
23,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,AI,I,0.683648
52,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,HL,0.683648
42,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.683648
26,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,Q,,H,0.683648
48,25-64,Rural,TRUE,TRUE,TRUE,TRUE,NA,,CDEJ,H,0.683648
60,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,BE,H,0.683648
24,15-24,Rural,TRUE,TRUE,TRUE,TRUE,NA,,BE,BH,0.683648
33,25-64,Rural,TRUE,TRUE,TRUE,TRUE,NA,,BE,BH,0.683648
60,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,BFHL,0.683648
35,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,E,H,0.683648
52,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,BH,0.683648
58,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,E,FHL,0.683648
35,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,E,FHL,0.545803
24,15-24,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,BL,,K,0.545803
37,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,E,K,0.545803
38,25-64,Urban,TRUE,NA,TRUE,NA,TRUE,,CDEFGHI,B,0.545803
27,25-64,Urban,TRUE,NA,TRUE,NA,TRUE,Q,BDI,H,0.545803
38,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFHI,HL,0.545803
42,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,,HL,0.545803
47,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.545803
44,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.545803
30,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,B,IL,0.545803
41,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,BE,BH,0.545803
33,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,BDEF,BH,0.545803
20,15-24,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,F,,G,0.545803
45,25-64,Urban,TRUE,NA,TRUE,NA,TRUE,,,FHL,0.545803
41,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,E,H,0.956631
56,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.956631
47,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,DEIJ,L,0.956631
57,25-64,Urban,TRUE,NA,NA,NA,TRUE,,B,,0.956631
38,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,B,GH,0.956631
18,15-24,Urban,FALSE,TRUE,TRUE,FALSE,FALSE,,E,GL,0.956631
43,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.956631
36,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,B,BH,0.956631
42,25-64,Urban,TRUE,TRUE,TRUE,TRUE,TRUE,,CD,GI,0.956631
43,25-64,Urban,TRUE,NA,TRUE,NA,TRUE,,,HKL,0.956631
50,25-64,Urban,TRUE,NA,TRUE,NA,TRUE,,DEFGHIJ,L,0.956631
28,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,P,A,H,0.611323
41,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,K,0.611323
23,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,J,ABCEHI,B,0.611323
16,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,,Z,0.611323
36,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ACI,H,0.611323
26,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,Q,,H,0.611323
36,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,FHIL,0.611323
23,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,FHI,HIL,0.611323
62,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,CDEFGHJ,HK,0.611323
40,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,BCDEI,H,0.611323
39,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,BCEFGHI,AHK,0.611323
61,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,B,HF,0.611323
31,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,Z,0.611323
26,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,Q,B,L,0.611323
46,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,H,0.611323
22,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,D,,H,0.611323
27,25-64,Rural,TRUE,FALSE,TRUE,FALSE,TRUE,Q,,H,0.611323
26,25-64,Rural,FALSE,FALSE,TRUE,FALSE,FALSE,,,H,0.611323
17,15-24,Rural,TRUE,TRUE,NA,NA,TRUE,AB,CD,,0.684703
43,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.684703
19,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,B,ACDEI,AH,0.684703
19,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,ABCDEI,L,0.684703
57,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,BH,0.684703
20,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,H,,H,0.684703
38,25-64,Rural,TRUE,TRUE,TRUE,TRUE,NA,,BE,F,0.684703
27,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,E,,H,0.684703
26,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,P,H,BHK,0.684703
25,25-64,Rural,FALSE,NA,TRUE,FALSE,FALSE,,BCEGHIJ,BFHI,0.684703
50,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,B,CHK,0.684703
42,25-64,Rural,TRUE,NA,TRUE,NA,NA,,DEFGHIJ,ABDH,0.684703
42,25-64,Rural,TRUE,TRUE,TRUE,TRUE,NA,,BE,H,0.684703
15,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,ABCDEHIJ,L,0.684703
55,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,EFH,K,0.684703
32,25-64,Rural,TRUE,TRUE,TRUE,TRUE,NA,,BEH,H,0.684703
47,25-64,Rural,TRUE,FALSE,TRUE,FALSE,TRUE,,ABCDEFGHIJ,H,0.684703
37,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,FH,0.684703
33,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHIJ,B,0.684703
31,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.684703
51,25-64,Rural,TRUE,NA,TRUE,NA,NA,,B,Z,0.850713
25,25-64,Rural,TRUE,TRUE,NA,NA,TRUE,B,B,,0.850713
48,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,ABCDEFGHIJ,L,0.850713
58,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEGIJ,L,0.850713
39,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,BE,H,0.850713
52,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,BEF,H,0.850713
20,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,BLM,,BH,0.850713
21,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,ABDL,BCEFGHI,GHI,0.850713
49,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,BEF,HK,0.850713
20,15-24,Rural,TRUE,FALSE,TRUE,FALSE,TRUE,J,CEFGHI,BG,0.850713
25,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,Q,ABCDEFGHI,ABCDHI,0.850713
16,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,D,,H,0.850713
36,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,EH,H,0.850713
18,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,E,EHI,G,0.850713
55,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,EH,B,0.850713
33,25-64,Rural,TRUE,TRUE,TRUE,TRUE,NA,,,H,0.850713
15,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,ABCDEFGIJ,H,0.850713
22,15-24,Rural,TRUE,FALSE,TRUE,FALSE,TRUE,B,ABCDEFGHIJ,AB,0.850713
21,15-24,Rural,TRUE,NA,TRUE,NA,TRUE,B,,ABH,0.850713
50,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,ABCDEFHIJ,L,0.931592
31,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,I,L,0.931592
30,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHIJ,L,0.931592
50,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,ABCDEFGHIJ,L,0.931592
53,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,BCE,H,0.931592
39,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,BCE,FL,0.931592
27,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,M,BCE,FH,0.931592
26,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,Q,ABE,FH,0.931592
30,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,BCDEFGHIJ,Z,0.931592
46,25-64,Rural,TRUE,NA,TRUE,NA,NA,,CEF,CH,0.931592
40,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,BEX,Z,0.931592
50,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,CEFGHIJ,K,0.931592
48,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,G,0.931592
36,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABEHI,H,0.931592
42,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCEFHI,HL,0.931592
16,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,E,EH,G,0.931592
21,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,DP,,K,0.931592
36,25-64,Rural,TRUE,TRUE,TRUE,TRUE,NA,,,BCH,0.931592
35,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.931592
32,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,C,0.931592
29,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,AB,ABCDEFGHIJ,L,0.859313
17,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,ABCDEFGHIJ,L,0.859313
49,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,ABCDEFGHIJ,L,0.859313
48,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHIJ,L,0.859313
44,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.859313
19,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,,L,0.859313
43,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.859313
22,15-24,Rural,TRUE,TRUE,TRUE,TRUE,NA,,,H,0.859313
48,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,DH,0.859313
24,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,BCJ,BCDEFGHI,AGI,0.859313
35,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,B,ABHI,0.859313
40,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,ACEFGHI,AGHK,0.859313
30,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,BI,B,0.859313
36,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,BEFGHI,H,0.859313
52,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,B,H,0.859313
17,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,DE,ABCE,HL,0.859313
35,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,BCDEFGHIJ,BFH,0.859313
46,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,H,0.859313
40,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,BFH,0.859313
39,25-64,Rural,TRUE,NA,TRUE,NA,NA,,EFGHIJ,H,0.859313
47,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,ABCEFGHI,L,0.671604
42,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,ABCEGIJ,L,0.671604
47,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,ABCDEFHIJ,L,0.671604
25,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,BE,ABCEHIJ,L,0.671604
45,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.671604
24,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,H,,H,0.671604
38,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.671604
55,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,KL,0.671604
33,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,FGHI,H,0.671604
40,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,ABFJ,F,0.671604
41,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,C,0.671604
16,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,ABCDEFGHI,BGH,0.671604
31,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHI,B,0.671604
42,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,BEFHI,BA,0.671604
38,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,BEFH,B,0.671604
48,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,EFHI,Z,0.671604
22,15-24,Rural,TRUE,NA,TRUE,NA,TRUE,B,,B,0.671604
27,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,BD,,HL,0.671604
58,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,H,0.671604
38,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFGHJ,BH,0.671604
33,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,ABCDEFGIJ,L,0.732126
50,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCEI,L,0.732126
35,25-64,Rural,TRUE,TRUE,TRUE,TRUE,NA,,ABCEGHIJ,L,0.732126
50,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCDEFIJ,L,0.732126
47,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,FH,0.732126
19,15-24,Rural,TRUE,TRUE,TRUE,TRUE,NA,,,FH,0.732126
39,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,BDE,H,0.732126
42,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,FH,0.732126
29,25-64,Rural,TRUE,NA,NA,NA,TRUE,Q,,,0.732126
48,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,IJ,0.732126
30,25-64,Rural,TRUE,NA,TRUE,NA,NA,,,B,0.732126
26,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,E,AEFGHI,C,0.732126
22,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,AM,BEFGHI,BA,0.732126
15,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,M,EFGHI,B,0.732126
64,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,L,0.732126
25,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,Q,ABCDFGH,H,0.732126
35,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,ABCDEFGHIJ,H,0.732126
40,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,BH,0.732126
35,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,0.732126
28,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,BM,AB,B,0.732126
46,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,CEFHIJ,L,1.273705
23,15-24,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,E,ABCDEFHIJ,H,1.273705
53,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,ABCDEFGHIJ,L,1.273705
28,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,Q,ABCEFI,L,1.273705
50,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABE,H,1.273705
29,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,E,ABE,FH,1.273705
34,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,H,1.273705
30,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,,H,1.273705
32,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,BIJX,DK,1.273705
30,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,ABCEFHI,CI,1.273705
55,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,X,K,1.273705
18,15-24,Rural,TRUE,NA,TRUE,NA,TRUE,J,EFGI,DGI,1.273705
29,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,ABE,ABCEH,L,1.273705
18,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,A,L,1.273705
63,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,B,Z,1.273705
50,25-64,Rural,TRUE,NA,TRUE,NA,TRUE,,,H,1.273705
16,15-24,Rural,FALSE,TRUE,TRUE,FALSE,FALSE,,ABCDEFGHIJ,K,1.273705
37,25-64,Rural,TRUE,TRUE,TRUE,TRUE,TRUE,,AB,H,1.273705
